MissionID,MissionName,Agency,LaunchSite,LaunchDate,PayloadMassKG,OrbitType,MissionSuccess
MSN04095,Apollo,Roscosmos,Vandenberg,2012-01-27,4449.97,MEO,Success
MSN04096,ISS Resupply,NASA,Satish Dhawan,2009-12-11,4844.52,GTO,Success
MSN04097,Shenzhou,ISRO,Cape Canaveral,2019-05-11,2445.19,HEO,Success
MSN04098,Gemini,NASA,Jiuquan,2023-10-04,4278.37,HEO,Success
MSN04099,Gemini,Blue Origin,Jiuquan,2006-10-22,6829.01,Mars Transfer Orbit,Success
MSN04100,Gemini,ISRO,Guiana Space Centre,2007-10-15,6458.91,Mars Transfer Orbit,Success
MSN04101,Shenzhou,SpaceX,Vandenberg,2000-09-10,7226.03,HEO,Success
MSN04102,Blue Origin,ESA,Cape Canaveral,2017-03-26,7019.75,ISS,Partial
MSN04103,Apollo,Roscosmos,Vandenberg,2011-01-09,5811.75,Mars Transfer Orbit,Partial
MSN04104,ISS Resupply,Blue Origin,Baikonur,2017-02-19,5653.36,LEO,Success
MSN04105,Shenzhou,SpaceX,Vandenberg,2023-01-01,5506.66,GTO,Success
MSN04106,Gemini,Roscosmos,Jiuquan,2011-01-04,3745.91,LEO,Failure
MSN04107,SpaceX,ESA,Guiana Space Centre,2019-01-04,2940.11,HEO,Success
MSN04108,Soyuz,CNSA,Jiuquan,2008-03-30,3620.81,LEO,Success
MSN04109,ISS Resupply,Blue Origin,Satish Dhawan,2001-06-11,4347.94,ISS,Success
MSN04110,Shenzhou,NASA,Jiuquan,2013-06-04,3688.35,MEO,Success
MSN04111,Shenzhou,NASA,Cape Canaveral,2003-01-15,5827.66,LEO,Success
MSN04112,Apollo,Roscosmos,Guiana Space Centre,2014-12-31,5403.79,Mars Transfer Orbit,Success
MSN04113,Apollo,Roscosmos,Cape Canaveral,2016-02-01,5618.65,LEO,Success
MSN04114,Shenzhou,Roscosmos,Baikonur,2018-03-04,5702.82,LEO,Success
MSN04115,Gemini,Blue Origin,Baikonur,2005-12-30,7391.33,Mars Transfer Orbit,Success
MSN04116,Soyuz,ESA,Jiuquan,2008-04-17,4982.85,HEO,Failure
MSN04117,ISS Resupply,CNSA,Guiana Space Centre,2016-01-14,7016.74,LEO,Success
MSN04118,Apollo,NASA,Vandenberg,2014-01-23,6033.17,GTO,Success
MSN04119,ISS Resupply,SpaceX,Guiana Space Centre,2004-04-20,7259.27,ISS,Success
MSN04120,Gemini,ISRO,Guiana Space Centre,2017-11-17,8229.26,GTO,Success
MSN04121,ISS Resupply,Blue Origin,Guiana Space Centre,2022-06-09,6153.3,GTO,Partial
MSN04122,SpaceX,Blue Origin,Jiuquan,2003-02-10,5207.54,HEO,Success
MSN04123,Apollo,ESA,Cape Canaveral,2020-10-08,5194.62,LEO,Success
MSN04124,Gemini,NASA,Jiuquan,2023-10-31,4059.67,ISS,Success
MSN04125,Gemini,CNSA,Vandenberg,2001-05-24,3992.46,ISS,Success
MSN04126,Soyuz,ESA,Cape Canaveral,2018-10-15,6804.23,ISS,Success
MSN04127,Soyuz,SpaceX,Vandenberg,2004-06-01,3072.66,LEO,Success
MSN04128,SpaceX,NASA,Satish Dhawan,2003-03-23,8229.55,ISS,Success
MSN04129,Gemini,ESA,Satish Dhawan,2004-12-30,4696.55,ISS,Success
MSN04130,Blue Origin,NASA,Cape Canaveral,2018-08-14,10724.16,MEO,Success
MSN04131,Gemini,NASA,Jiuquan,2012-05-31,3613.77,MEO,Success
MSN04132,Soyuz,Blue Origin,Vandenberg,2015-09-16,5500.38,ISS,Partial
MSN04133,Blue Origin,CNSA,Vandenberg,2011-11-14,4296.3,Mars Transfer Orbit,Success
MSN04134,Apollo,Blue Origin,Baikonur,2008-03-19,3413.83,GTO,Success
MSN04135,Apollo,ISRO,Vandenberg,2023-07-14,7127.6,Mars Transfer Orbit,Partial
MSN04136,ISS Resupply,CNSA,Jiuquan,2015-08-11,2788.89,LEO,Success
MSN04137,Shenzhou,NASA,Baikonur,2013-09-23,3647.85,GTO,Success
MSN04138,Soyuz,ESA,Jiuquan,2021-08-18,6172.64,GTO,Success
MSN04139,Shenzhou,SpaceX,Guiana Space Centre,2000-05-29,6489.92,LEO,Success
MSN04140,Blue Origin,CNSA,Vandenberg,2019-05-16,2216.23,LEO,Partial
MSN04141,Soyuz,ISRO,Guiana Space Centre,2022-05-03,6163.35,HEO,Success
MSN04142,SpaceX,NASA,Satish Dhawan,2020-12-23,5257.8,HEO,Success
MSN04143,Gemini,SpaceX,Satish Dhawan,2003-04-20,3164.55,HEO,Success
MSN04144,SpaceX,CNSA,Cape Canaveral,2008-05-22,3422.24,ISS,Success
MSN04145,Blue Origin,Blue Origin,Vandenberg,2023-03-11,933.1,Mars Transfer Orbit,Success
MSN04146,Soyuz,Blue Origin,Baikonur,2018-02-23,8434.89,ISS,Success
MSN04147,Blue Origin,CNSA,Guiana Space Centre,2013-11-28,7030.84,ISS,Success
MSN04148,Gemini,CNSA,Jiuquan,2021-02-09,2421.71,Mars Transfer Orbit,Success
MSN04149,Apollo,CNSA,Vandenberg,2011-07-16,6597.82,HEO,Success
MSN04150,Apollo,SpaceX,Cape Canaveral,2003-01-27,3851.96,Mars Transfer Orbit,Success
MSN04151,Blue Origin,Blue Origin,Jiuquan,2006-11-26,6829.62,LEO,Success
MSN04152,Shenzhou,ESA,Guiana Space Centre,2016-10-25,4007.85,ISS,Success
MSN04153,Soyuz,ISRO,Vandenberg,2000-06-28,4273.29,LEO,Success
MSN04154,Soyuz,ISRO,Guiana Space Centre,2013-02-15,4423.31,Mars Transfer Orbit,Success
MSN04155,Apollo,NASA,Vandenberg,2014-05-22,3685.29,HEO,Success
MSN04156,ISS Resupply,Roscosmos,Vandenberg,2011-11-16,7798.54,LEO,Success
MSN04157,SpaceX,ESA,Guiana Space Centre,2011-04-08,6797.05,ISS,Failure
MSN04158,ISS Resupply,Blue Origin,Guiana Space Centre,2005-05-06,5219.9,LEO,Success
MSN04159,Gemini,NASA,Jiuquan,2012-02-27,7049.14,HEO,Success
MSN04160,SpaceX,NASA,Cape Canaveral,2015-06-26,1745.86,ISS,Success
MSN04161,SpaceX,CNSA,Guiana Space Centre,2013-07-26,2543.08,ISS,Success
MSN04162,Blue Origin,Roscosmos,Satish Dhawan,2006-10-12,5949.11,HEO,Success
MSN04163,Apollo,Blue Origin,Cape Canaveral,2015-06-03,6471.07,GTO,Success
MSN04164,ISS Resupply,Roscosmos,Satish Dhawan,2022-01-27,5558.82,MEO,Success
MSN04165,ISS Resupply,ESA,Jiuquan,2008-11-18,1234.61,HEO,Success
MSN04166,Apollo,Roscosmos,Guiana Space Centre,2013-06-12,2875.33,Mars Transfer Orbit,Success
MSN04167,ISS Resupply,NASA,Cape Canaveral,2023-09-07,5833.18,LEO,Success
MSN04168,Apollo,Roscosmos,Guiana Space Centre,2006-07-07,9852.94,GTO,Success
MSN04169,Blue Origin,Roscosmos,Vandenberg,2011-11-30,7435.83,HEO,Success
MSN04170,Shenzhou,ISRO,Guiana Space Centre,2002-03-31,8154.61,MEO,Success
MSN04171,SpaceX,Blue Origin,Cape Canaveral,2013-05-11,5679.45,ISS,Success
MSN04172,Blue Origin,Blue Origin,Guiana Space Centre,2018-10-25,5664.98,Mars Transfer Orbit,Success
MSN04173,Soyuz,NASA,Guiana Space Centre,2010-01-13,2933.03,MEO,Success
MSN04174,Gemini,SpaceX,Baikonur,2004-01-29,6903.64,MEO,Success
MSN04175,Shenzhou,Roscosmos,Baikonur,2022-09-22,4853.64,Mars Transfer Orbit,Success
MSN04176,Soyuz,Roscosmos,Cape Canaveral,2012-02-01,6385.46,HEO,Failure
MSN04177,SpaceX,CNSA,Cape Canaveral,2009-05-30,5061.37,ISS,Success
MSN04178,ISS Resupply,Blue Origin,Vandenberg,2006-03-27,5558.24,ISS,Partial
MSN04179,Apollo,Roscosmos,Vandenberg,2016-02-27,4824.54,MEO,Success
MSN04180,SpaceX,Blue Origin,Guiana Space Centre,2015-02-26,5449.25,HEO,Success
MSN04181,Blue Origin,Roscosmos,Satish Dhawan,2007-01-25,7000.15,ISS,Success
MSN04182,Gemini,ISRO,Cape Canaveral,2016-07-08,2467.54,ISS,Success
MSN04183,Blue Origin,NASA,Guiana Space Centre,2012-03-16,2014.16,LEO,Success
MSN04184,Shenzhou,Blue Origin,Satish Dhawan,2010-12-05,5851.73,MEO,Failure
MSN04185,Shenzhou,ESA,Baikonur,2019-08-13,7881.15,GTO,Success
MSN04186,Gemini,NASA,Vandenberg,2017-07-02,8385.49,MEO,Success
MSN04187,Soyuz,CNSA,Cape Canaveral,2004-06-02,2551.18,HEO,Success
MSN04188,Soyuz,NASA,Guiana Space Centre,2005-09-26,4194.25,Mars Transfer Orbit,Success
MSN04189,Shenzhou,Roscosmos,Baikonur,2019-10-05,2041.57,Mars Transfer Orbit,Success
MSN04190,Shenzhou,CNSA,Jiuquan,2013-12-06,3898.78,ISS,Success
MSN04191,ISS Resupply,NASA,Baikonur,2011-12-29,7245.7,ISS,Success
MSN04192,Apollo,CNSA,Guiana Space Centre,2003-01-23,4974.22,LEO,Failure
MSN04193,ISS Resupply,ESA,Vandenberg,2006-01-14,4252.25,ISS,Success
MSN04194,ISS Resupply,NASA,Satish Dhawan,2010-04-04,6090.17,ISS,Success
MSN04195,Soyuz,Blue Origin,Jiuquan,2019-12-09,3409.9,Mars Transfer Orbit,Success
MSN04196,Gemini,Blue Origin,Jiuquan,2001-02-21,8185.96,GTO,Success
MSN04197,Soyuz,SpaceX,Vandenberg,2003-12-05,5014.57,MEO,Success
MSN04198,Apollo,Roscosmos,Jiuquan,2006-02-10,4196.41,ISS,Success
MSN04199,Blue Origin,CNSA,Cape Canaveral,2000-06-12,6173.7,HEO,Success
MSN04200,Shenzhou,SpaceX,Guiana Space Centre,2014-01-06,6878.57,GTO,Success
MSN04201,Shenzhou,SpaceX,Jiuquan,2019-05-18,8191.95,GTO,Success
MSN04202,Apollo,ISRO,Baikonur,2021-04-09,4580.06,LEO,Success
MSN04203,ISS Resupply,CNSA,Satish Dhawan,2023-12-07,7172.11,HEO,Success
MSN04204,Gemini,SpaceX,Guiana Space Centre,2007-08-12,5202.42,GTO,Success
MSN04205,Shenzhou,ISRO,Vandenberg,2004-11-11,3777.24,MEO,Success
MSN04206,SpaceX,SpaceX,Baikonur,2013-01-30,3446.38,HEO,Success
MSN04207,ISS Resupply,Roscosmos,Cape Canaveral,2017-08-13,2806.03,MEO,Success
MSN04208,Shenzhou,ESA,Jiuquan,2002-11-22,3516.61,LEO,Success
MSN04209,SpaceX,ISRO,Baikonur,2001-09-18,7231.41,LEO,Success
MSN04210,Apollo,ESA,Guiana Space Centre,2021-09-04,6413.42,ISS,Success
MSN04211,Apollo,CNSA,Baikonur,2015-03-20,2517.58,MEO,Success
MSN04212,ISS Resupply,Roscosmos,Cape Canaveral,2013-07-04,1507.22,Mars Transfer Orbit,Success
MSN04213,Shenzhou,ISRO,Satish Dhawan,2015-10-26,2775.41,MEO,Success
MSN04214,Soyuz,CNSA,Jiuquan,2010-06-29,3446.53,LEO,Success
MSN04215,SpaceX,SpaceX,Guiana Space Centre,2016-03-17,4393.47,Mars Transfer Orbit,Success
MSN04216,Gemini,Blue Origin,Jiuquan,2002-09-19,7345.73,MEO,Success
MSN04217,Shenzhou,NASA,Jiuquan,2022-08-17,3904.57,HEO,Success
MSN04218,Gemini,CNSA,Vandenberg,2022-01-02,8361.0,ISS,Success
MSN04219,Shenzhou,ESA,Jiuquan,2004-01-17,1639.6,ISS,Success
MSN04220,Soyuz,Roscosmos,Baikonur,2002-12-10,4302.73,HEO,Failure
MSN04221,Soyuz,Roscosmos,Baikonur,2014-01-12,6571.1,GTO,Success
MSN04222,ISS Resupply,CNSA,Satish Dhawan,2022-07-01,6694.41,Mars Transfer Orbit,Success
MSN04223,ISS Resupply,SpaceX,Cape Canaveral,2004-11-29,4328.57,Mars Transfer Orbit,Success
MSN04224,Soyuz,NASA,Guiana Space Centre,2021-01-07,7003.51,MEO,Success
MSN04225,Blue Origin,ESA,Baikonur,2002-09-03,6624.39,GTO,Success
MSN04226,Soyuz,CNSA,Jiuquan,2005-06-06,3635.77,GTO,Partial
MSN04227,Apollo,CNSA,Cape Canaveral,2022-06-23,5629.86,MEO,Success
MSN04228,Apollo,Blue Origin,Guiana Space Centre,2013-11-25,6407.23,Mars Transfer Orbit,Success
MSN04229,Blue Origin,Roscosmos,Guiana Space Centre,2023-11-30,3778.93,LEO,Success
MSN04230,SpaceX,ESA,Guiana Space Centre,2001-06-30,8388.65,MEO,Success
MSN04231,Gemini,NASA,Guiana Space Centre,2017-10-08,3329.28,LEO,Success
MSN04232,Shenzhou,Roscosmos,Satish Dhawan,2005-11-05,5288.19,HEO,Partial
MSN04233,Shenzhou,CNSA,Guiana Space Centre,2023-08-25,2500.45,LEO,Success
MSN04234,Blue Origin,Roscosmos,Cape Canaveral,2004-06-05,5206.72,GTO,Success
MSN04235,Apollo,Roscosmos,Baikonur,2013-09-08,2865.85,GTO,Success
MSN04236,ISS Resupply,ISRO,Cape Canaveral,2016-08-08,4411.74,GTO,Failure
MSN04237,Shenzhou,Roscosmos,Jiuquan,2010-12-04,1826.8,Mars Transfer Orbit,Success
MSN04238,Apollo,SpaceX,Vandenberg,2000-08-10,6599.63,Mars Transfer Orbit,Success
MSN04239,SpaceX,Roscosmos,Satish Dhawan,2009-07-30,5712.56,LEO,Success
MSN04240,Gemini,SpaceX,Satish Dhawan,2008-12-02,7174.82,GTO,Success
MSN04241,SpaceX,ESA,Jiuquan,2019-05-14,4304.39,ISS,Success
MSN04242,Blue Origin,Roscosmos,Cape Canaveral,2011-11-28,7267.69,MEO,Success
MSN04243,Soyuz,NASA,Cape Canaveral,2000-09-15,5078.56,GTO,Success
MSN04244,Soyuz,SpaceX,Jiuquan,2023-02-04,5226.33,Mars Transfer Orbit,Success
MSN04245,Soyuz,SpaceX,Vandenberg,2017-07-02,9228.11,LEO,Success
MSN04246,SpaceX,CNSA,Guiana Space Centre,2011-10-30,4030.65,GTO,Success
MSN04247,Shenzhou,ESA,Guiana Space Centre,2001-06-10,7454.92,LEO,Success
MSN04248,Gemini,Roscosmos,Baikonur,2000-04-02,5959.37,MEO,Failure
MSN04249,Soyuz,Blue Origin,Cape Canaveral,2000-07-15,3856.19,LEO,Success
MSN04250,Blue Origin,NASA,Cape Canaveral,2000-11-10,2368.62,MEO,Success
MSN04251,Blue Origin,CNSA,Jiuquan,2021-07-25,2933.83,GTO,Success
MSN04252,Soyuz,ESA,Jiuquan,2011-12-18,7261.35,Mars Transfer Orbit,Failure
MSN04253,Soyuz,SpaceX,Guiana Space Centre,2006-01-18,8468.8,ISS,Partial
MSN04254,Gemini,NASA,Cape Canaveral,2003-08-22,5182.88,GTO,Success
MSN04255,Soyuz,Roscosmos,Cape Canaveral,2020-11-28,5287.76,MEO,Success
MSN04256,Gemini,Blue Origin,Satish Dhawan,2019-03-07,6552.91,Mars Transfer Orbit,Success
MSN04257,Blue Origin,ISRO,Baikonur,2003-09-01,5146.6,HEO,Success
MSN04258,Soyuz,ISRO,Baikonur,2014-10-03,7199.4,HEO,Success
MSN04259,SpaceX,ESA,Guiana Space Centre,2000-07-17,5583.24,HEO,Success
MSN04260,ISS Resupply,Blue Origin,Vandenberg,2005-01-18,5271.08,GTO,Success
MSN04261,SpaceX,NASA,Cape Canaveral,2013-03-13,3601.57,LEO,Failure
MSN04262,Blue Origin,CNSA,Satish Dhawan,2013-06-04,3109.47,ISS,Failure
MSN04263,Gemini,NASA,Cape Canaveral,2009-06-19,-1318.18,Mars Transfer Orbit,Success
MSN04264,SpaceX,Blue Origin,Jiuquan,2006-11-18,7468.23,ISS,Partial
MSN04265,Gemini,SpaceX,Guiana Space Centre,2022-12-21,4706.79,Mars Transfer Orbit,Success
MSN04266,SpaceX,ISRO,Vandenberg,2023-10-09,4199.21,GTO,Success
MSN04267,SpaceX,ESA,Baikonur,2022-05-31,1096.59,MEO,Failure
MSN04268,Gemini,Roscosmos,Cape Canaveral,2021-09-18,3719.77,GTO,Success
MSN04269,Shenzhou,NASA,Vandenberg,2011-03-21,3456.63,HEO,Success
MSN04270,SpaceX,ISRO,Guiana Space Centre,2023-04-16,3410.45,MEO,Partial
MSN04271,Soyuz,CNSA,Baikonur,2018-01-11,5665.67,ISS,Success
MSN04272,ISS Resupply,ESA,Cape Canaveral,2008-07-26,5244.5,GTO,Failure
MSN04273,Blue Origin,Roscosmos,Satish Dhawan,2002-05-10,2277.41,LEO,Success
MSN04274,Shenzhou,NASA,Guiana Space Centre,2003-06-20,2404.32,LEO,Success
MSN04275,Gemini,CNSA,Cape Canaveral,2012-02-02,2400.64,ISS,Success
MSN04276,Shenzhou,Roscosmos,Baikonur,2009-01-24,8621.05,MEO,Success
MSN04277,Apollo,SpaceX,Baikonur,2013-07-16,7985.45,HEO,Success
MSN04278,Apollo,ISRO,Satish Dhawan,2005-02-15,3295.4,LEO,Success
MSN04279,SpaceX,SpaceX,Guiana Space Centre,2007-10-01,1046.81,LEO,Success
MSN04280,SpaceX,ISRO,Guiana Space Centre,2018-08-19,5256.09,GTO,Failure
MSN04281,Soyuz,CNSA,Vandenberg,2009-05-13,5093.88,Mars Transfer Orbit,Success
MSN04282,ISS Resupply,SpaceX,Cape Canaveral,2021-09-21,5633.83,ISS,Success
MSN04283,Blue Origin,ISRO,Vandenberg,2004-03-25,6482.75,LEO,Failure
MSN04284,Shenzhou,ESA,Baikonur,2004-11-08,5903.41,GTO,Success
MSN04285,Apollo,CNSA,Baikonur,2004-01-05,2767.12,MEO,Success
MSN04286,SpaceX,ISRO,Satish Dhawan,2008-09-25,5588.08,Mars Transfer Orbit,Failure
MSN04287,Blue Origin,NASA,Satish Dhawan,2022-12-05,6707.65,LEO,Success
MSN04288,Shenzhou,ISRO,Guiana Space Centre,2008-08-08,3552.0,ISS,Success
MSN04289,SpaceX,SpaceX,Vandenberg,2014-07-13,5599.91,GTO,Success
MSN04290,SpaceX,ESA,Baikonur,2008-12-11,3894.44,MEO,Success
MSN04291,Apollo,Roscosmos,Cape Canaveral,2013-03-10,8992.34,GTO,Success
MSN04292,Apollo,Roscosmos,Jiuquan,2005-10-15,2346.35,HEO,Success
MSN04293,SpaceX,ISRO,Cape Canaveral,2021-12-24,7311.9,ISS,Success
MSN04294,Gemini,Roscosmos,Satish Dhawan,2019-06-25,1658.37,ISS,Success
MSN04295,SpaceX,ISRO,Cape Canaveral,2007-11-21,8586.11,Mars Transfer Orbit,Success
MSN04296,Blue Origin,ESA,Baikonur,2001-08-27,2716.9,LEO,Success
MSN04297,SpaceX,Roscosmos,Vandenberg,2004-06-27,5379.34,Mars Transfer Orbit,Success
MSN04298,Soyuz,SpaceX,Guiana Space Centre,2016-09-12,1741.61,GTO,Success
MSN04299,ISS Resupply,SpaceX,Vandenberg,2009-07-30,2300.04,MEO,Success
MSN04300,Soyuz,NASA,Jiuquan,2013-08-15,6795.49,LEO,Failure
MSN04301,Soyuz,ISRO,Guiana Space Centre,2017-03-13,7056.32,ISS,Success
MSN04302,Gemini,Roscosmos,Jiuquan,2000-03-05,5478.72,GTO,Success
MSN04303,Gemini,SpaceX,Jiuquan,2021-06-15,6482.16,MEO,Success
MSN04304,SpaceX,Blue Origin,Baikonur,2001-08-02,7089.76,Mars Transfer Orbit,Success
MSN04305,Soyuz,ESA,Baikonur,2003-01-17,3631.65,ISS,Failure
MSN04306,Gemini,ESA,Satish Dhawan,2012-12-01,2202.08,MEO,Partial
MSN04307,Apollo,Blue Origin,Satish Dhawan,2015-06-22,4972.59,Mars Transfer Orbit,Success
MSN04308,SpaceX,Blue Origin,Jiuquan,2004-05-08,3845.6,GTO,Success
MSN04309,Blue Origin,NASA,Vandenberg,2022-01-03,5777.24,MEO,Failure
MSN04310,ISS Resupply,ESA,Satish Dhawan,2009-09-05,6096.06,LEO,Failure
MSN04311,Shenzhou,ESA,Baikonur,2016-03-10,3636.7,LEO,Success
MSN04312,SpaceX,Roscosmos,Satish Dhawan,2010-02-21,6408.22,GTO,Failure
MSN04313,Shenzhou,ISRO,Jiuquan,2004-09-15,6308.28,Mars Transfer Orbit,Failure
MSN04314,Soyuz,CNSA,Guiana Space Centre,2014-08-27,6446.64,ISS,Success
MSN04315,ISS Resupply,ESA,Vandenberg,2003-04-04,4184.42,HEO,Success
MSN04316,Shenzhou,ESA,Vandenberg,2006-02-16,6559.84,HEO,Success
MSN04317,Soyuz,CNSA,Cape Canaveral,2009-03-16,6040.0,HEO,Success
MSN04318,Apollo,ESA,Satish Dhawan,2022-04-01,6280.37,ISS,Success
MSN04319,Shenzhou,Roscosmos,Vandenberg,2023-03-27,8355.58,LEO,Success
MSN04320,ISS Resupply,Roscosmos,Baikonur,2003-01-06,5655.55,LEO,Success
MSN04321,SpaceX,CNSA,Guiana Space Centre,2019-08-18,3786.08,Mars Transfer Orbit,Success
MSN04322,Soyuz,SpaceX,Baikonur,2004-12-16,2779.09,Mars Transfer Orbit,Failure
MSN04323,SpaceX,ESA,Satish Dhawan,2004-11-12,7255.87,LEO,Success
MSN04324,ISS Resupply,SpaceX,Jiuquan,2010-02-12,5714.62,Mars Transfer Orbit,Success
MSN04325,Gemini,ESA,Cape Canaveral,2018-11-08,8340.04,GTO,Success
MSN04326,Soyuz,ISRO,Cape Canaveral,2004-07-16,940.9,Mars Transfer Orbit,Partial
MSN04327,Shenzhou,ESA,Guiana Space Centre,2020-10-29,6821.33,LEO,Success
MSN04328,Soyuz,Roscosmos,Vandenberg,2007-07-01,4477.73,Mars Transfer Orbit,Success
MSN04329,SpaceX,NASA,Vandenberg,2006-06-18,4292.96,LEO,Success
MSN04330,Apollo,Blue Origin,Vandenberg,2007-07-22,3470.38,LEO,Success
MSN04331,Soyuz,NASA,Cape Canaveral,2012-07-12,6799.14,HEO,Failure
MSN04332,Shenzhou,NASA,Jiuquan,2004-01-31,6227.07,MEO,Success
MSN04333,Gemini,NASA,Vandenberg,2017-04-12,2715.24,LEO,Success
MSN04334,Blue Origin,Blue Origin,Baikonur,2023-03-05,5329.84,MEO,Success
MSN04335,Apollo,SpaceX,Vandenberg,2008-12-11,6412.23,Mars Transfer Orbit,Success
MSN04336,Gemini,Blue Origin,Jiuquan,2001-04-01,5356.02,LEO,Success
MSN04337,Soyuz,SpaceX,Guiana Space Centre,2015-09-07,7215.68,HEO,Failure
MSN04338,SpaceX,Blue Origin,Guiana Space Centre,2013-07-02,4419.92,HEO,Failure
MSN04339,ISS Resupply,Blue Origin,Cape Canaveral,2016-10-28,491.28,Mars Transfer Orbit,Success
MSN04340,SpaceX,ESA,Jiuquan,2005-12-17,5373.44,Mars Transfer Orbit,Success
MSN04341,Shenzhou,SpaceX,Baikonur,2002-10-07,5361.25,Mars Transfer Orbit,Success
MSN04342,SpaceX,ESA,Jiuquan,2016-07-23,5622.37,MEO,Success
MSN04343,Apollo,ISRO,Baikonur,2012-03-29,7213.96,HEO,Success
MSN04344,SpaceX,ESA,Baikonur,2005-10-20,1095.07,GTO,Success
MSN04345,Shenzhou,NASA,Jiuquan,2007-10-12,4523.03,ISS,Success
MSN04346,Blue Origin,CNSA,Satish Dhawan,2005-06-08,3154.68,ISS,Success
MSN04347,Soyuz,CNSA,Jiuquan,2015-12-29,2583.94,Mars Transfer Orbit,Success
MSN04348,ISS Resupply,Roscosmos,Baikonur,2005-05-10,4855.4,LEO,Success
MSN04349,Soyuz,Roscosmos,Vandenberg,2016-09-04,6403.64,HEO,Failure
MSN04350,SpaceX,ESA,Guiana Space Centre,2020-05-19,5601.89,ISS,Failure
MSN04351,Gemini,Blue Origin,Guiana Space Centre,2002-07-08,3624.96,MEO,Success
MSN04352,Soyuz,Blue Origin,Cape Canaveral,2022-04-01,4709.06,MEO,Success
MSN04353,Blue Origin,CNSA,Guiana Space Centre,2011-02-25,6859.79,Mars Transfer Orbit,Success
MSN04354,SpaceX,NASA,Satish Dhawan,2005-08-14,6366.26,MEO,Success
MSN04355,ISS Resupply,SpaceX,Baikonur,2020-11-29,3894.46,LEO,Success
MSN04356,Shenzhou,NASA,Jiuquan,2006-11-23,3765.01,ISS,Success
MSN04357,Blue Origin,NASA,Jiuquan,2010-06-14,1567.03,ISS,Success
MSN04358,SpaceX,ESA,Satish Dhawan,2008-02-05,4141.18,ISS,Success
MSN04359,Blue Origin,ESA,Guiana Space Centre,2015-11-26,1528.42,MEO,Success
MSN04360,Soyuz,ISRO,Baikonur,2004-01-29,9134.14,Mars Transfer Orbit,Success
MSN04361,ISS Resupply,NASA,Guiana Space Centre,2014-03-21,3289.76,MEO,Success
MSN04362,Shenzhou,Blue Origin,Cape Canaveral,2020-12-23,7217.96,LEO,Success
MSN04363,SpaceX,Blue Origin,Guiana Space Centre,2003-06-18,8636.21,Mars Transfer Orbit,Success
MSN04364,Apollo,NASA,Cape Canaveral,2004-02-02,5432.4,GTO,Success
MSN04365,Shenzhou,ESA,Jiuquan,2006-04-03,4799.97,ISS,Success
MSN04366,Apollo,ESA,Baikonur,2002-04-22,2355.27,LEO,Success
MSN04367,Blue Origin,ISRO,Vandenberg,2003-07-28,3990.8,MEO,Success
MSN04368,Gemini,ISRO,Cape Canaveral,2014-07-13,8207.93,GTO,Partial
MSN04369,Shenzhou,Roscosmos,Guiana Space Centre,2001-09-21,5702.51,HEO,Failure
MSN04370,Blue Origin,CNSA,Guiana Space Centre,2023-09-04,5056.7,GTO,Success
MSN04371,Apollo,NASA,Jiuquan,2004-04-27,7624.25,LEO,Success
MSN04372,Soyuz,Blue Origin,Satish Dhawan,2006-08-16,6392.58,GTO,Failure
MSN04373,Soyuz,NASA,Vandenberg,2021-01-09,4704.25,MEO,Success
MSN04374,Gemini,ISRO,Satish Dhawan,2016-07-17,5432.51,GTO,Success
MSN04375,Shenzhou,ISRO,Guiana Space Centre,2007-10-04,3463.87,MEO,Success
MSN04376,Shenzhou,Roscosmos,Satish Dhawan,2008-05-08,3877.92,GTO,Success
MSN04377,Shenzhou,CNSA,Vandenberg,2009-10-29,4587.4,LEO,Success
MSN04378,Blue Origin,Roscosmos,Vandenberg,2010-03-03,6114.94,HEO,Success
MSN04379,ISS Resupply,Blue Origin,Baikonur,2000-01-02,2505.27,ISS,Failure
MSN04380,ISS Resupply,CNSA,Satish Dhawan,2014-12-26,5152.48,GTO,Success
MSN04381,Gemini,SpaceX,Baikonur,2007-11-27,4220.28,HEO,Success
MSN04382,Shenzhou,NASA,Guiana Space Centre,2018-12-23,3198.14,GTO,Success
MSN04383,Blue Origin,Roscosmos,Guiana Space Centre,2011-06-21,4231.02,Mars Transfer Orbit,Success
MSN04384,Soyuz,ISRO,Guiana Space Centre,2005-09-02,357.19,HEO,Success
MSN04385,Apollo,Roscosmos,Jiuquan,2009-03-29,3484.82,MEO,Success
MSN04386,Blue Origin,SpaceX,Satish Dhawan,2023-03-24,2801.03,HEO,Success
MSN04387,ISS Resupply,Roscosmos,Cape Canaveral,2004-01-05,4440.17,ISS,Success
MSN04388,ISS Resupply,NASA,Vandenberg,2023-12-15,440.42,HEO,Success
MSN04389,Soyuz,SpaceX,Cape Canaveral,2006-02-08,5381.79,ISS,Success
MSN04390,Soyuz,ISRO,Guiana Space Centre,2006-11-18,6818.85,ISS,Success
MSN04391,Apollo,ISRO,Satish Dhawan,2022-10-28,4765.41,HEO,Success
MSN04392,Soyuz,ESA,Baikonur,2021-03-16,5997.58,ISS,Success
MSN04393,Gemini,SpaceX,Cape Canaveral,2021-04-11,3974.54,ISS,Success
MSN04394,Apollo,ESA,Guiana Space Centre,2008-05-20,1890.76,Mars Transfer Orbit,Success
MSN04395,Soyuz,ESA,Cape Canaveral,2014-04-03,5003.38,MEO,Success
